date,utc_hour,slot,ERA5_u_200hPa,ERA5_v_200hPa,ERA5_u_300hPa,ERA5_v_300hPa
2017-10-15,6,1,-16.644287109375,-1.017425537109375,-6.1695556640625,-1.7444000244140625
2017-10-15,12,2,-14.136581420898438,-4.35162353515625,-10.012939453125,-5.713531494140625
2017-10-15,18,3,-17.11077880859375,-5.4076995849609375,-13.967727661132812,-4.0723724365234375
2017-10-16,0,0,-17.81695556640625,-7.1220550537109375,-10.5860595703125,-1.2327423095703125
2017-10-16,6,1,-15.717086791992188,-4.19012451171875,-10.557998657226562,-3.3393096923828125
2017-10-16,12,2,-16.281326293945312,-2.4287109375,-8.883331298828125,-0.3242645263671875
2017-10-16,18,3,-15.884490966796875,-2.5292510986328125,-9.896621704101562,-2.1066131591796875
2017-10-17,0,0,-15.83441162109375,-5.0066680908203125,-6.3352203369140625,-1.8679962158203125
2017-10-17,6,1,-16.618438720703125,-2.2278289794921875,-7.687042236328125,0.2056121826171875
2017-10-17,12,2,-13.975143432617188,-0.630126953125,-14.844223022460938,-2.0062408447265625
2017-10-17,18,3,-17.478561401367188,-2.3028411865234375,-9.347000122070312,0.6377410888671875
2017-10-18,0,0,-18.409454345703125,-0.2276458740234375,-6.3260040283203125,-5.3170623779296875
2017-10-18,6,1,-17.556503295898438,-1.2002410888671875,-10.235305786132812,-2.5006866455078125
2017-10-18,12,2,-16.193496704101562,-0.7736663818359375,-2.8482666015625,-0.15997314453125
2017-10-18,18,3,-14.89849853515625,-0.8623199462890625,-0.31689453125,-0.3835601806640625
2017-10-19,0,0,-17.199951171875,-0.088836669921875,-3.322296142578125,1.1401519775390625
2017-10-19,6,1,-20.725021362304688,5.993438720703125,0.3439178466796875,6.7403411865234375
2017-10-19,12,2,-18.546966552734375,6.77044677734375,1.679656982421875,6.1368865966796875
2017-10-19,18,3,-18.673782348632812,2.6572113037109375,0.2467041015625,2.6725921630859375
2017-10-20,0,0,-13.973770141601562,-6.377105712890625,-0.939117431640625,-1.1053009033203125
2017-10-20,6,1,-13.551651000976562,-2.693511962890625,-5.2481536865234375,1.8350830078125
2017-10-20,12,2,-15.680191040039062,0.4898681640625,-3.71917724609375,-0.0656890869140625
2017-10-20,18,3,-23.33636474609375,1.2288970947265625,-2.4359893798828125,0.8345184326171875
2017-10-21,0,0,-21.111785888671875,6.405303955078125,-1.888031005859375,-0.5694427490234375
2017-10-21,6,1,-12.801345825195312,5.9136962890625,-2.5108795166015625,1.1827239990234375
2017-10-21,12,2,-14.601272583007812,7.525482177734375,-3.926727294921875,-0.5217437744140625
2017-10-21,18,3,-6.6829986572265625,6.5729217529296875,-5.133941650390625,-2.2053070068359375
2017-10-22,0,0,-1.90313720703125,-1.479339599609375,-1.797698974609375,-5.6755828857421875
2017-10-22,6,1,-6.5994110107421875,-0.5413055419921875,-2.22735595703125,-5.5575714111328125
2017-10-22,12,2,-4.9600372314453125,2.83990478515625,-2.9085235595703125,-3.9639129638671875
2017-10-22,18,3,-6.9694976806640625,3.12725830078125,-4.7406768798828125,-2.0948638916015625
2017-10-23,0,0,-7.4807891845703125,3.037689208984375,-4.3377685546875,-4.2703094482421875
2017-10-23,6,1,-10.867324829101562,4.434844970703125,-7.40203857421875,-0.29412841796875
2017-10-23,12,2,-8.509780883789062,2.3232879638671875,-6.125823974609375,1.1881256103515625
2017-10-23,18,3,-6.624786376953125,-0.4388885498046875,-9.412689208984375,2.1885833740234375
2017-10-24,0,0,-7.482635498046875,-2.114227294921875,-8.7647705078125,-0.4153594970703125
2017-10-24,6,1,-10.486434936523438,1.6713409423828125,-8.72564697265625,-2.4278106689453125
2017-10-24,12,2,-9.869552612304688,3.129058837890625,-9.731765747070312,-0.0829925537109375
2017-10-24,18,3,-10.119247436523438,0.6457977294921875,-10.1494140625,-1.231292724609375
2017-10-25,0,0,-9.895416259765625,-0.792205810546875,-9.17498779296875,-0.4323577880859375
2017-10-25,6,1,-11.933670043945312,0.5305633544921875,-10.589096069335938,0.1620025634765625
2017-10-25,12,2,-12.99835205078125,4.90460205078125,-9.442535400390625,3.71563720703125
2017-10-25,18,3,-12.638626098632812,5.9848785400390625,-8.729400634765625,4.8581085205078125
2017-10-26,0,0,-13.972686767578125,5.9804229736328125,-9.516220092773438,2.4561004638671875
2017-10-26,6,1,-12.496734619140625,9.7403564453125,-8.363067626953125,3.0135955810546875
2017-10-26,12,2,-10.66522216796875,13.184036254882812,-6.3997039794921875,4.24365234375
2017-10-26,18,3,-8.469863891601562,11.6585693359375,-6.6373443603515625,4.7899017333984375
2017-10-27,0,0,-6.4031219482421875,9.334243774414062,-5.6078033447265625,5.0673980712890625
2017-10-27,6,1,-8.446868896484375,9.081710815429688,-4.7561492919921875,6.7321014404296875
2017-10-27,12,2,-8.261077880859375,12.367233276367188,-3.42425537109375,9.210220336914062
2017-10-27,18,3,2.5332489013671875,10.418960571289062,-0.9037322998046875,8.053909301757812
2017-10-28,0,0,3.829833984375,6.5906524658203125,1.0759124755859375,5.7530975341796875
2017-10-28,6,1,5.3196258544921875,4.0491790771484375,1.2065582275390625,2.19830322265625
2017-10-28,12,2,6.8099517822265625,3.619781494140625,-0.5298309326171875,-2.3023834228515625
2017-10-28,18,3,5.2324981689453125,1.94488525390625,-1.3869781494140625,-3.6898651123046875
2017-10-29,0,0,4.4345855712890625,2.12237548828125,-1.0248260498046875,-3.45001220703125
2017-10-29,6,1,2.8126220703125,2.97479248046875,1.15948486328125,-4.6719207763671875
2017-10-29,12,2,0.52001953125,9.62445068359375,2.0357666015625,-5.156829833984375
2017-10-29,18,3,1.0637664794921875,9.811553955078125,1.4962158203125,-5.382232666015625
2017-10-30,0,0,-0.554412841796875,8.218643188476562,0.468231201171875,-3.753997802734375
2017-10-30,6,1,-8.664886474609375,10.67852783203125,2.025604248046875,-1.98333740234375
2017-10-30,12,2,-14.220062255859375,11.39208984375,3.087188720703125,-1.69659423828125
2017-10-30,18,3,-10.305816650390625,13.121963500976562,3.6655426025390625,-5.2596435546875
2017-10-31,0,0,-6.4633941650390625,10.725372314453125,2.7426910400390625,-3.6133270263671875
2017-10-31,6,1,-7.4808197021484375,11.961715698242188,1.461517333984375,-1.3455047607421875
2017-10-31,12,2,-3.0973358154296875,9.222610473632812,0.0866241455078125,-2.908966064453125
2017-10-31,18,3,-3.2133636474609375,10.266937255859375,-4.525665283203125,1.345977783203125
2017-11-01,0,0,-4.6326751708984375,9.74224853515625,-4.0018310546875,5.34912109375
2017-11-01,6,1,-7.4725341796875,15.457046508789062,-1.8663330078125,2.0894317626953125
2017-11-01,12,2,-8.286407470703125,9.480377197265625,1.2979736328125,2.50531005859375
2017-11-01,18,3,-3.7174835205078125,7.3594818115234375,-1.43841552734375,0.4587249755859375
2017-11-02,0,0,2.30914306640625,10.791366577148438,-2.865264892578125,1.8911285400390625
2017-11-02,6,1,-0.2393341064453125,9.726806640625,0.9042816162109375,1.4459075927734375
2017-11-02,12,2,-2.5624237060546875,12.169357299804688,0.5005645751953125,-3.2746429443359375
2017-11-02,18,3,-4.4370574951171875,9.669296264648438,-0.85565185546875,-1.9745025634765625
2017-11-03,0,0,-10.964645385742188,7.29559326171875,-0.7303314208984375,-4.1409759521484375
2017-11-03,6,1,-7.455902099609375,4.3456878662109375,0.6092987060546875,-1.0047607421875
2017-11-03,12,2,-6.319732666015625,3.6209869384765625,0.5889434814453125,-3.9997406005859375
2017-11-03,18,3,-7.5652923583984375,12.133956909179688,-3.5048370361328125,-4.902374267578125
2017-11-04,0,0,-8.746109008789062,9.168060302734375,-0.0460357666015625,-5.1631927490234375
2017-11-04,6,1,-5.920654296875,10.57159423828125,-2.6025390625,-4.54034423828125
2017-11-04,12,2,-7.4347381591796875,9.8519287109375,-3.0952911376953125,-1.586456298828125
2017-11-04,18,3,-4.4282379150390625,6.72088623046875,-2.304534912109375,-1.4677581787109375
2017-11-05,0,0,0.9016571044921875,12.532882690429688,-3.9789276123046875,-0.5029754638671875
2017-11-05,6,1,3.317962646484375,9.044464111328125,-2.07177734375,3.651336669921875
2017-11-05,12,2,-2.26824951171875,8.838180541992188,-3.0219573974609375,2.972991943359375
2017-11-05,18,3,-1.2260589599609375,8.186798095703125,0.4775543212890625,1.79901123046875
2017-11-06,0,0,-0.9087066650390625,9.634262084960938,-0.5554656982421875,2.2975616455078125
2017-11-06,6,1,-1.5516815185546875,4.5624542236328125,1.699920654296875,4.6946868896484375
2017-11-06,12,2,0.0048828125,4.9033050537109375,0.6584320068359375,4.3258819580078125
2017-11-06,18,3,1.9306182861328125,3.077178955078125,-0.2011260986328125,4.1251983642578125
2017-11-07,0,0,3.444732666015625,3.6138916015625,1.927001953125,2.6733245849609375
2017-11-07,6,1,-0.7161712646484375,4.2209014892578125,0.2610015869140625,3.5213775634765625
2017-11-07,12,2,-2.286163330078125,3.9303741455078125,0.4785614013671875,2.34716796875
2017-11-07,18,3,-3.3119354248046875,2.21246337890625,-0.8974151611328125,0.89312744140625
2017-11-08,0,0,-2.300628662109375,3.390411376953125,-0.07733154296875,1.56927490234375
2017-11-08,6,1,-0.8927764892578125,3.537139892578125,-1.3506622314453125,2.8172149658203125
2017-11-08,12,2,-4.147125244140625,3.23553466796875,-1.0507354736328125,0.3638153076171875
2017-11-08,18,3,-4.0281982421875,3.4277801513671875,-1.54168701171875,-1.5160369873046875
2017-11-09,0,0,-2.050140380859375,2.860382080078125,-1.0142059326171875,-1.7068023681640625
2017-11-09,6,1,0.1269073486328125,3.0649871826171875,-2.3038177490234375,0.37005615234375
2017-11-09,12,2,-2.4449310302734375,3.765411376953125,-1.589813232421875,0.3404693603515625
2017-11-09,18,3,-3.35662841796875,5.9980926513671875,-0.2355499267578125,-0.1515655517578125
2017-11-10,0,0,-3.0684661865234375,6.1223907470703125,-1.4148101806640625,2.88031005859375
2017-11-10,6,1,-9.306289672851562,12.298416137695312,0.95819091796875,1.1229400634765625
2017-11-10,12,2,-10.999481201171875,11.307174682617188,-4.393951416015625,-0.987213134765625
2017-11-10,18,3,-10.971359252929688,7.6410369873046875,-2.6016845703125,-2.0070343017578125
2017-11-11,0,0,-12.198135375976562,4.95269775390625,-1.8736114501953125,-3.5370330810546875
2017-11-11,6,1,-12.142044067382812,4.3249053955078125,-3.5032501220703125,-5.366363525390625
2017-11-11,12,2,-9.24176025390625,4.050018310546875,-11.264755249023438,0.8364105224609375
2017-11-11,18,3,-9.608322143554688,6.418487548828125,-6.321929931640625,1.733367919921875
2017-11-12,0,0,-9.375381469726562,1.68975830078125,-0.7408294677734375,-1.8617095947265625
2017-11-12,6,1,-11.923507690429688,-0.3646697998046875,-4.7878875732421875,-5.2384490966796875
2017-11-12,12,2,-8.2196044921875,1.5630035400390625,-10.38568115234375,-0.36785888671875
2017-11-12,18,3,-10.05517578125,2.6224822998046875,-4.2858123779296875,1.6983642578125
2017-11-13,0,0,-9.543106079101562,4.8875885009765625,-0.799896240234375,2.77532958984375
2017-11-13,6,1,-11.71044921875,12.619583129882812,-1.6978607177734375,3.5962677001953125
2017-11-13,12,2,-15.92681884765625,7.0757904052734375,0.0805816650390625,5.4788665771484375
2017-11-13,18,3,-9.496658325195312,11.027267456054688,1.4729766845703125,5.4324798583984375
2017-11-14,0,0,-10.539871215820312,11.273300170898438,1.250091552734375,4.7288665771484375
2017-11-14,6,1,-11.983444213867188,11.29864501953125,1.19415283203125,5.3211669921875
2017-11-14,12,2,-10.127304077148438,12.13946533203125,1.9114837646484375,4.956146240234375
2017-11-14,18,3,-3.5878448486328125,18.261550903320312,0.0441741943359375,3.334869384765625
2017-11-15,0,0,1.583526611328125,14.074783325195312,1.52203369140625,2.7292022705078125
2017-11-15,6,1,0.49200439453125,10.841995239257812,4.0115814208984375,2.4346771240234375
2017-11-15,12,2,1.521636962890625,8.449569702148438,4.3803253173828125,4.06512451171875
2017-11-15,18,3,-2.7182769775390625,10.115310668945312,3.070159912109375,5.09063720703125
2017-11-16,0,0,-5.6831512451171875,11.499801635742188,2.15032958984375,4.1007080078125
2017-11-16,6,1,-0.6542816162109375,14.050872802734375,0.850189208984375,3.9911346435546875
2017-11-16,12,2,-3.9574737548828125,12.938156127929688,2.19378662109375,5.94720458984375
2017-11-16,18,3,0.0884246826171875,12.333770751953125,0.9432830810546875,6.127532958984375
2017-11-17,0,0,-0.5791473388671875,9.326004028320312,0.4990692138671875,3.9401702880859375
2017-11-17,6,1,-1.0507049560546875,8.20001220703125,-0.5117034912109375,4.4064178466796875
2017-11-17,12,2,1.8736572265625,10.039031982421875,-1.84552001953125,7.2254791259765625
2017-11-17,18,3,0.4962310791015625,12.094696044921875,-1.8979644775390625,8.114990234375
2017-11-18,0,0,3.689208984375,8.840423583984375,1.099853515625,7.3329315185546875
2017-11-18,6,1,2.6854705810546875,10.070785522460938,2.9619140625,4.7872467041015625
2017-11-18,12,2,8.38226318359375,8.739410400390625,4.738922119140625,4.0830841064453125
2017-11-18,18,3,4.7026824951171875,11.125091552734375,4.0132904052734375,3.644500732421875
2017-11-19,0,0,7.657379150390625,6.443603515625,2.604339599609375,4.34246826171875
2017-11-19,6,1,6.3021240234375,4.59259033203125,1.4562530517578125,3.603515625
2017-11-19,12,2,0.6878662109375,5.9102630615234375,1.16943359375,0.679168701171875
2017-11-19,18,3,-2.9192352294921875,5.4889678955078125,0.88031005859375,-0.2651824951171875
2017-11-20,0,0,-0.271331787109375,2.6003570556640625,-1.5445709228515625,-0.8377227783203125
2017-11-20,6,1,-3.196929931640625,3.3559417724609375,-3.7131805419921875,1.471282958984375
2017-11-20,12,2,-0.2649993896484375,6.436248779296875,-5.00445556640625,3.9324188232421875
2017-11-20,18,3,-1.114349365234375,7.8889312744140625,-4.6681976318359375,5.2460174560546875
2017-11-21,0,0,-0.88653564453125,10.833663940429688,-2.9058685302734375,4.5052490234375
2017-11-21,6,1,-0.751312255859375,7.7480621337890625,-2.8443756103515625,2.6562347412109375
2017-11-21,12,2,1.643524169921875,5.2112884521484375,-2.2281341552734375,1.2088775634765625
2017-11-21,18,3,3.4059906005859375,4.327880859375,-3.3086395263671875,1.0191802978515625
2017-11-22,0,0,3.2985382080078125,1.044342041015625,-0.9256744384765625,1.9971466064453125
2017-11-22,6,1,1.73126220703125,3.3240203857421875,-0.8076629638671875,1.560302734375
2017-11-22,12,2,0.4526214599609375,7.800811767578125,0.5045318603515625,2.2748260498046875
2017-11-22,18,3,0.5695953369140625,11.37493896484375,3.2740325927734375,-2.3318939208984375
2017-11-23,0,0,0.6033477783203125,9.889068603515625,2.3068695068359375,-6.27984619140625
2017-11-23,6,1,-0.1310577392578125,11.9776611328125,-1.1237945556640625,-5.17266845703125
2017-11-23,12,2,1.0965728759765625,12.325042724609375,-0.5662841796875,-6.3003997802734375
2017-11-23,18,3,0.535003662109375,9.887939453125,-1.2701416015625,-6.57196044921875
2017-11-24,0,0,-5.6324615478515625,12.368911743164062,-3.1728973388671875,-6.035308837890625
2017-11-24,6,1,-7.3271942138671875,16.787887573242188,-4.81207275390625,-4.623046875
2017-11-24,12,2,-6.5884552001953125,12.644195556640625,-4.5032196044921875,-5.62152099609375
2017-11-24,18,3,-8.285797119140625,8.226165771484375,-8.916915893554688,-2.713470458984375
2017-11-25,0,0,-11.435256958007812,8.247817993164062,-9.3133544921875,-0.002471923828125
2017-11-25,6,1,-11.242843627929688,3.615325927734375,-8.424514770507812,2.91650390625
2017-11-25,12,2,-12.804153442382812,3.5183258056640625,-6.2794952392578125,2.947021484375
2017-11-25,18,3,-7.7550811767578125,8.5433349609375,-6.785003662109375,2.4062042236328125
2017-11-26,0,0,-7.8646240234375,7.24249267578125,-3.8515777587890625,-0.691131591796875
2017-11-26,6,1,-7.514739990234375,6.0974884033203125,-7.110809326171875,-3.440704345703125
2017-11-26,12,2,-10.539215087890625,11.602935791015625,-6.0351104736328125,-4.57843017578125
2017-11-26,18,3,-6.5368804931640625,8.484161376953125,-7.8160552978515625,-2.6505126953125
2017-11-27,0,0,-7.262420654296875,7.8422698974609375,-7.7564697265625,-5.0469207763671875
2017-11-27,6,1,-3.37847900390625,5.7790069580078125,-7.812469482421875,-6.4004974365234375
2017-11-27,12,2,-4.412322998046875,4.8055419921875,-5.3203277587890625,-9.06024169921875
2017-11-27,18,3,-6.4819793701171875,5.906768798828125,-7.7140045166015625,-7.0415191650390625
2017-11-28,0,0,-6.178314208984375,3.683135986328125,-7.563507080078125,-3.3721466064453125
2017-11-28,6,1,-6.48077392578125,6.8092803955078125,-9.794876098632812,-1.536712646484375
2017-11-28,12,2,-8.443603515625,3.3939208984375,-8.297897338867188,-2.3909912109375
2017-11-28,18,3,-6.7706298828125,4.4454803466796875,-8.002227783203125,-2.0788421630859375
2017-11-29,0,0,-6.9678192138671875,7.4378204345703125,-10.217178344726562,2.686126708984375
2017-11-29,6,1,-7.0930023193359375,6.749542236328125,-9.265182495117188,0.955841064453125
2017-11-29,12,2,-7.2105865478515625,4.74609375,-10.399032592773438,-0.4507904052734375
2017-11-29,18,3,-7.0050201416015625,12.868667602539062,-9.053146362304688,2.49945068359375
2017-11-30,0,0,-4.9796905517578125,10.492324829101562,-8.538619995117188,1.339874267578125
2017-11-30,6,1,-4.18603515625,12.250091552734375,-8.355850219726562,2.8880462646484375
2017-11-30,12,2,-3.6492156982421875,15.685226440429688,-9.4427490234375,4.590118408203125
2017-11-30,18,3,-1.479736328125,13.00714111328125,-8.76922607421875,6.337921142578125
2017-12-01,0,0,-4.6653900146484375,13.439468383789062,-5.6190338134765625,9.97369384765625
2017-12-01,6,1,-5.83868408203125,11.2899169921875,-6.7357635498046875,11.477157592773438
2017-12-01,12,2,-9.675460815429688,13.705535888671875,-10.238372802734375,7.7612762451171875
2017-12-01,18,3,-9.820831298828125,11.673675537109375,-3.9223480224609375,8.2830810546875
2017-12-02,0,0,-11.27142333984375,9.804824829101562,-6.293914794921875,7.8126068115234375
2017-12-02,6,1,-10.162109375,9.761947631835938,-8.6624755859375,8.76177978515625
2017-12-02,12,2,-11.657440185546875,12.959701538085938,-10.2957763671875,7.5043182373046875
2017-12-02,18,3,-11.110519409179688,9.8138427734375,-8.961959838867188,4.405731201171875
2017-12-03,0,0,-11.2698974609375,11.324234008789062,-5.2894439697265625,6.400970458984375
2017-12-03,6,1,-11.2557373046875,10.976837158203125,-5.0906982421875,7.2919464111328125
2017-12-03,12,2,-16.52313232421875,14.702713012695312,-4.6177215576171875,7.1771240234375
2017-12-03,18,3,-6.276336669921875,12.496337890625,-6.2312469482421875,7.790802001953125
2017-12-04,0,0,-7.0754241943359375,11.118240356445312,-2.1731414794921875,10.282852172851562
2017-12-04,6,1,-4.500518798828125,11.4866943359375,-6.3724517822265625,7.8793182373046875
2017-12-04,12,2,-6.179779052734375,16.216644287109375,0.715545654296875,7.4143829345703125
2017-12-04,18,3,-2.008209228515625,13.510009765625,1.471588134765625,3.064239501953125
2017-12-05,0,0,-8.65728759765625,14.449310302734375,-0.0916900634765625,2.9617462158203125
2017-12-05,6,1,-11.482452392578125,11.901519775390625,-0.5014495849609375,2.671478271484375
2017-12-05,12,2,-20.292251586914062,15.323822021484375,-0.2861480712890625,-1.8284759521484375
2017-12-05,18,3,-13.630157470703125,16.67059326171875,-0.9505767822265625,-4.5564117431640625
2017-12-06,0,0,-11.337020874023438,14.413436889648438,-0.2189483642578125,-2.4185028076171875
2017-12-06,6,1,-13.03826904296875,16.44378662109375,-0.2626800537109375,-3.2577972412109375
2017-12-06,12,2,-18.131927490234375,22.351577758789062,-0.833984375,-1.3940887451171875
2017-12-06,18,3,-16.938140869140625,21.250946044921875,-1.275482177734375,-2.6614227294921875
2017-12-07,0,0,-14.979019165039062,18.251724243164062,1.4701385498046875,-2.373931884765625
2017-12-07,6,1,-13.613296508789062,17.100982666015625,-0.227203369140625,-4.221771240234375
2017-12-07,12,2,-9.161087036132812,12.106536865234375,1.72552490234375,-2.87945556640625
2017-12-07,18,3,-15.596893310546875,13.966995239257812,3.684722900390625,1.236846923828125
2017-12-08,0,0,-19.853775024414062,11.567825317382812,0.8350830078125,1.885009765625
2017-12-08,6,1,-18.234390258789062,13.855636596679688,2.4781036376953125,1.72900390625
2017-12-08,12,2,-18.391250610351562,15.00469970703125,3.0418548583984375,2.818389892578125
2017-12-08,18,3,-15.232711791992188,16.12835693359375,-0.139190673828125,5.1787261962890625
2017-12-09,0,0,-12.405746459960938,13.602096557617188,-2.1393280029296875,6.1913909912109375
2017-12-09,6,1,-4.82220458984375,15.2073974609375,2.7451171875,7.0727691650390625
2017-12-09,12,2,-0.642425537109375,13.46051025390625,3.383270263671875,4.8213958740234375
2017-12-09,18,3,6.2222442626953125,14.186447143554688,0.2700042724609375,4.3781890869140625
2017-12-10,0,0,7.9083099365234375,9.8387451171875,0.3366851806640625,4.9320220947265625
2017-12-10,6,1,7.8218536376953125,6.1336669921875,1.3087005615234375,5.72552490234375
2017-12-10,12,2,6.8411407470703125,3.6742401123046875,3.5550689697265625,5.475250244140625
2017-12-10,18,3,3.5578765869140625,2.665283203125,4.58251953125,5.0205078125
2017-12-11,0,0,5.0764007568359375,2.44061279296875,1.8621368408203125,5.0478057861328125
2017-12-11,6,1,2.5507965087890625,4.792633056640625,1.76727294921875,5.463287353515625
2017-12-11,12,2,4.876312255859375,9.321136474609375,2.3797607421875,5.2259063720703125
2017-12-11,18,3,10.694854736328125,3.1241912841796875,2.6568756103515625,8.779876708984375
2017-12-12,0,0,8.558242797851562,3.8344879150390625,6.7657623291015625,8.333877563476562
2017-12-12,6,1,9.175262451171875,6.9136962890625,8.102096557617188,8.084426879882812
2017-12-12,12,2,10.975494384765625,8.873016357421875,10.362106323242188,8.352508544921875
2017-12-12,18,3,10.96014404296875,11.06573486328125,12.161056518554688,7.5676116943359375
2017-12-13,0,0,10.954269409179688,10.527359008789062,13.220077514648438,6.4165496826171875
2017-12-13,6,1,8.90203857421875,12.168685913085938,12.033859252929688,6.333984375
2017-12-13,12,2,9.181411743164062,14.666824340820312,12.809814453125,7.732940673828125
2017-12-13,18,3,4.6360626220703125,16.292465209960938,13.142684936523438,8.4385986328125
2017-12-14,0,0,6.374603271484375,14.426483154296875,12.399368286132812,9.406356811523438
2017-12-14,6,1,6.9328765869140625,14.906509399414062,9.488525390625,8.250534057617188
2017-12-14,12,2,10.771026611328125,13.167984008789062,8.729843139648438,10.559234619140625
2017-12-14,18,3,1.6925201416015625,13.3140869140625,9.233444213867188,10.729904174804688
2017-12-15,0,0,-2.0180511474609375,11.14715576171875,9.867462158203125,6.7226715087890625
2017-12-15,6,1,-4.483367919921875,11.578750610351562,7.466583251953125,4.9924774169921875
2017-12-15,12,2,-3.6474761962890625,11.477874755859375,6.879486083984375,4.096221923828125
2017-12-15,18,3,0.3749847412109375,9.7822265625,3.0533599853515625,5.334503173828125
2017-12-16,0,0,5.56512451171875,5.28265380859375,3.0751800537109375,2.8089599609375
2017-12-16,6,1,4.278961181640625,4.1315155029296875,2.600311279296875,3.61163330078125
2017-12-16,12,2,4.869384765625,2.74072265625,0.6479034423828125,2.5501251220703125
2017-12-16,18,3,7.6208953857421875,1.77899169921875,-0.96551513671875,2.7251434326171875
2017-12-17,0,0,8.441452026367188,1.3073272705078125,-0.680572509765625,4.914276123046875
2017-12-17,6,1,8.201126098632812,3.291229248046875,1.992431640625,3.9937744140625
2017-12-17,12,2,14.2449951171875,5.202972412109375,2.4345245361328125,5.4768829345703125
2017-12-17,18,3,9.43115234375,2.4663238525390625,2.3969268798828125,4.8256378173828125
2017-12-18,0,0,12.44854736328125,-0.2883148193359375,-1.4307861328125,6.2924346923828125
2017-12-18,6,1,10.183013916015625,3.8855438232421875,-1.9367828369140625,7.8686370849609375
2017-12-18,12,2,8.060470581054688,4.3407440185546875,-0.1355743408203125,7.0060272216796875
2017-12-18,18,3,2.611175537109375,3.9938201904296875,0.4007110595703125,8.969741821289062
2017-12-19,0,0,2.6759185791015625,1.2901611328125,2.752166748046875,7.977142333984375
2017-12-19,6,1,3.233917236328125,0.0902557373046875,-0.171417236328125,6.1700897216796875
2017-12-19,12,2,2.9044952392578125,1.7374114990234375,-0.162872314453125,8.316192626953125
2017-12-19,18,3,1.2220001220703125,4.7864837646484375,-2.4685516357421875,10.881210327148438
2017-12-20,0,0,0.9420318603515625,5.684356689453125,-1.4690704345703125,11.931304931640625
2017-12-20,6,1,-1.0313873291015625,6.2976226806640625,-4.3031463623046875,11.249237060546875
2017-12-20,12,2,0.489959716796875,9.60693359375,-1.3309326171875,10.70709228515625
2017-12-20,18,3,3.60479736328125,13.075057983398438,-0.890533447265625,10.589553833007812
2017-12-21,0,0,4.47918701171875,9.418472290039062,-0.5833740234375,8.959426879882812
2017-12-21,6,1,3.4166107177734375,10.989898681640625,-3.58258056640625,8.740478515625
2017-12-21,12,2,6.7756805419921875,11.155319213867188,-4.5618896484375,10.391693115234375
2017-12-21,18,3,5.1014251708984375,11.115997314453125,-2.445709228515625,10.4486083984375
2017-12-22,0,0,6.7926177978515625,8.823089599609375,-0.995635986328125,13.37481689453125
2017-12-22,6,1,4.5480499267578125,10.249893188476562,-1.86834716796875,13.356460571289062
2017-12-22,12,2,6.7584991455078125,8.083755493164062,-1.404876708984375,11.505874633789062
2017-12-22,18,3,9.363449096679688,5.5615234375,0.1312408447265625,11.03057861328125
2017-12-23,0,0,10.905792236328125,2.5542755126953125,-2.1786041259765625,10.065765380859375
2017-12-23,6,1,7.7227783203125,5.2886810302734375,-2.625213623046875,9.817520141601562
2017-12-23,12,2,7.6711273193359375,2.605194091796875,-5.052459716796875,11.233871459960938
2017-12-23,18,3,8.039154052734375,4.688079833984375,-4.45306396484375,10.133316040039062
2017-12-24,0,0,-1.77130126953125,8.006118774414062,-0.5283050537109375,9.266555786132812
2017-12-24,6,1,-4.7486114501953125,9.016586303710938,0.44598388671875,8.660598754882812
2017-12-24,12,2,-2.28289794921875,7.80963134765625,3.69989013671875,5.237091064453125
2017-12-24,18,3,1.74267578125,9.891250610351562,5.689056396484375,2.3545379638671875
2017-12-25,0,0,8.585601806640625,4.373321533203125,5.8729400634765625,2.8158416748046875
2017-12-25,6,1,8.990158081054688,4.9592742919921875,5.7056732177734375,4.0273895263671875
2017-12-25,12,2,7.1634063720703125,8.257888793945312,10.606109619140625,0.08245849609375
2017-12-25,18,3,9.748519897460938,7.6849517822265625,10.76776123046875,0.3533782958984375
2017-12-26,0,0,10.004501342773438,8.560989379882812,11.635284423828125,-1.1826324462890625
2017-12-26,6,1,12.336334228515625,10.13873291015625,10.697723388671875,0.34600830078125
2017-12-26,12,2,13.634490966796875,8.139312744140625,9.789566040039062,1.1531219482421875
2017-12-26,18,3,16.298126220703125,6.672821044921875,10.76947021484375,1.0743560791015625
2017-12-27,0,0,15.637237548828125,4.5899658203125,11.377639770507812,-0.12469482421875
2017-12-27,6,1,10.967330932617188,6.923309326171875,10.570892333984375,-0.23004150390625
2017-12-27,12,2,10.97802734375,8.138168334960938,10.400222778320312,-0.270233154296875
2017-12-27,18,3,10.302841186523438,15.504287719726562,9.012649536132812,0.770172119140625
2017-12-28,0,0,15.09393310546875,11.720535278320312,10.014633178710938,0.4389190673828125
2017-12-28,6,1,15.453338623046875,14.777816772460938,8.420654296875,1.6410369873046875
2017-12-28,12,2,14.370010375976562,14.395950317382812,7.69873046875,3.35308837890625
2017-12-28,18,3,12.02325439453125,16.175949096679688,7.2854156494140625,6.2388153076171875
2017-12-29,0,0,13.004684448242188,15.670761108398438,8.71319580078125,5.67547607421875
2017-12-29,6,1,12.185028076171875,16.275894165039062,9.237701416015625,4.2634429931640625
2017-12-29,12,2,7.3429107666015625,16.014755249023438,9.26416015625,2.954559326171875
2017-12-29,18,3,4.2345123291015625,21.3126220703125,9.560760498046875,3.0556793212890625
